name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Jigawa,4/11/2023,101.9,76.7,88.5,98.7,76.7,87.2,52.9,31.5,0,0,0,,0,0,17.4,6.5,309.3,1007.1,94.8,15,278.9,24.2,10,10,2023-04-11T06:13:23,2023-04-11T18:34:11,0.69,Overcast,Cloudy skies throughout the day.,cloudy,remote
Jigawa,4/12/2023,100.8,73.8,87.4,96.3,73.8,85,43.2,23,0,0,0,,0,0,21,8.3,49.3,1008.6,61.5,15,317.5,27.5,10,10,2023-04-12T06:12:49,2023-04-12T18:34:14,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,4/13/2023,100.8,73.3,87.1,96.2,73.3,84.6,41.9,21.7,0,0,0,,0,0,17.7,6.9,48.7,1009,31.5,15,321,27.9,10,10,2023-04-13T06:12:15,2023-04-13T18:34:17,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,4/14/2023,101.9,73.1,88.2,97.1,73.1,85.4,40.3,19.9,0,0,0,,0,0,19,8.1,66.1,1008.7,74.6,15,316.2,27.3,10,10,2023-04-14T06:11:41,2023-04-14T18:34:21,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,4/15/2023,102.6,70.4,88.1,98,70.4,85.4,41.3,21.4,0,0,0,,0,0,17.2,6.9,68.3,1008.5,93.3,15,302.8,26.2,10,10,2023-04-15T06:11:08,2023-04-15T18:34:25,0.83,Overcast,Cloudy skies throughout the day.,cloudy,remote
Jigawa,4/16/2023,103.4,69.3,87.5,99.3,69.3,85.2,44.5,24.4,0,0,0,,0,0,13.2,4,194.1,1006.9,72.7,15,305.9,26.4,10,10,2023-04-16T06:10:35,2023-04-16T18:34:29,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,4/17/2023,103.6,76.6,90.1,102,76.6,89.7,55.7,33.9,0,0,0,,0,0,19,8.1,228.8,1005.3,73.4,15,295.4,25.8,10,10,2023-04-17T06:10:03,2023-04-17T18:34:34,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,4/18/2023,107.7,82.1,93.2,108.9,82.9,94,60.6,36.2,0,0,0,,0,0,14.8,6.5,224,1005.5,34.9,15,297,25.5,10,10,2023-04-18T06:09:31,2023-04-18T18:34:38,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,4/19/2023,105.9,80.5,92.9,107.4,82.8,94.3,62.4,39.4,0,0,0,,0,0,19.5,7.6,260.3,1006.1,50.8,15,289.3,25.1,10,10,2023-04-19T06:08:59,2023-04-19T18:34:43,0.97,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,remote
Jigawa,4/20/2023,106.4,81.2,93.6,106.7,83.6,95.4,62.1,39.6,0,0,0,,0,0,22.8,10.5,263.1,1004.5,33.9,15,289.3,25.2,10,10,2023-04-20T06:08:28,2023-04-20T18:34:49,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
Jigawa,4/21/2023,102.8,83.7,93.4,106.2,85.2,95,62.6,37.7,0,0,0,,0,0,25.7,11.4,253.9,1003.6,62.7,15,271.2,23.5,10,10,2023-04-21T06:07:58,2023-04-21T18:34:54,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,4/22/2023,105.2,80.9,93.1,105.8,84.3,95.1,63.7,41.7,0,0,0,,0,0,22.6,9.4,245,1003.5,36.5,15,287.4,25.1,10,10,2023-04-22T06:07:28,2023-04-22T18:35:00,0.07,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
Jigawa,4/23/2023,104.5,84.3,92.8,108.5,86.7,96.3,66,42.9,0.043,100,8.33,rain,0,0,24.8,11,237,1005,55.5,15,283.4,24.4,10,10,2023-04-23T06:06:59,2023-04-23T18:35:07,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
Jigawa,4/24/2023,89.5,77.6,82.7,89.6,77.6,83.4,64.6,56,0,0,0,rain,0,0,23.7,13.2,202.3,1009.1,97.7,14.5,109.1,9.5,3,10,2023-04-24T06:06:30,2023-04-24T18:35:13,0.14,Overcast,Cloudy skies throughout the day.,cloudy,remote
Jigawa,4/25/2023,102.8,72.9,87.6,104.9,72.9,89.4,64.9,50.6,0,0,0,,0,0,17.9,8.1,247,1007.6,59.8,15,265.3,22.9,10,10,2023-04-25T06:06:02,2023-04-25T18:35:20,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,4/26/2023,103.9,77.6,90.5,104.6,77.6,91.6,62.8,43,0,0,0,,0,0,19.7,10.5,243.2,1006.2,61.4,15,299.9,26.1,10,10,2023-04-26T06:05:35,2023-04-26T18:35:27,0.2,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,remote
Jigawa,4/27/2023,103,79.1,89.6,102.8,79.1,91.2,65,47.9,0,0,0,,0,0,19.9,8.9,265.6,1007,85.3,15,266.5,22.8,10,10,2023-04-27T06:05:08,2023-04-27T18:35:35,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,4/28/2023,101.7,79.2,89.8,104.5,79.2,92.9,67.1,49.8,0,0,0,,0,0,21.9,9.8,250.1,1009.1,86.7,15,279.6,24.3,9,10,2023-04-28T06:04:42,2023-04-28T18:35:43,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,4/29/2023,100.3,83,90.2,104.4,84.8,92.2,64,43.4,0,0,0,,0,0,22.8,10.1,269.9,1008.7,82.4,15,274.3,23.9,10,10,2023-04-29T06:04:17,2023-04-29T18:35:51,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,4/30/2023,100.3,78,88.8,99.7,78,89.1,61.8,43.7,0,0,0,,0,0,20.4,8.5,298.6,1008.6,49.3,15,301.2,26.2,10,10,2023-04-30T06:03:52,2023-04-30T18:36:00,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,5/1/2023,101.7,74.6,87.3,99.1,74.6,87.4,59.7,42.7,0,0,0,,0,0,17.4,7.4,242.7,1008,11.9,15,302.3,26.2,10,10,2023-05-01T06:03:28,2023-05-01T18:36:09,0.36,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,5/2/2023,103.7,79.6,90.3,102.1,79.6,90.5,60.4,39.8,0,0,0,,0,0,16.3,7.6,150.6,1008.8,21,15,298.1,25.8,10,10,2023-05-02T06:03:04,2023-05-02T18:36:19,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,5/3/2023,104.1,79.1,90.8,104.3,79.1,91.1,60,38.1,0,0,0,,0,0,19.2,7.2,152,1010.2,19.3,15,297.4,25.7,10,10,2023-05-03T06:02:42,2023-05-03T18:36:28,0.43,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,5/4/2023,104.8,80,91.5,103.2,80,92,60.9,39.4,0,0,0,,0,0,19,8.1,155.4,1010.5,15.8,15,300.3,25.9,10,10,2023-05-04T06:02:20,2023-05-04T18:36:39,0.46,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,5/5/2023,103.4,78.2,90.4,104.3,78.2,91.1,62.5,43.4,0,0,0,,0,0,15,8.3,227.4,1009.8,49.5,15,268.2,23.2,10,10,2023-05-05T06:01:58,2023-05-05T18:36:49,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,5/6/2023,103.6,79.2,91.4,104.1,79.2,92.1,61.6,41.1,0,0,0,,0,0,19.9,8.1,260.9,1008.6,82.2,15,275.4,24.1,9,10,2023-05-06T06:01:38,2023-05-06T18:37:00,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,5/7/2023,106.2,75.6,91.7,101.4,75.6,89.3,49.6,28.9,0,0,0,,0,0,23,9.6,62.1,1008,23.7,15,321.5,27.8,10,10,2023-05-07T06:01:18,2023-05-07T18:37:11,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,5/8/2023,104.1,75.8,90,101.4,75.8,88.6,50.3,27.6,0,0,0,,0,0,17.4,6.7,299.5,1008.9,14.1,15,314.2,27.1,10,10,2023-05-08T06:00:59,2023-05-08T18:37:23,0.6,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,5/9/2023,106.4,73.7,91.2,103.1,73.7,90,52.5,31.8,0,0,0,,0,0,19,7.4,262,1007.3,54.3,15,316.7,27.4,10,10,2023-05-09T06:00:41,2023-05-09T18:37:35,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,5/10/2023,105.5,78.9,91.6,106.4,78.9,91.7,58.2,34.7,0,0,0,,0,0,24.2,10.3,247.7,1005.9,62.2,15,314,27.3,10,10,2023-05-10T06:00:24,2023-05-10T18:37:47,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,5/11/2023,103,81.9,91.6,106.4,85.3,94.4,64.9,43.8,0,0,0,,0,0,19.7,8.5,221.7,1006.9,73.1,15,288,24.9,9,10,2023-05-11T06:00:07,2023-05-11T18:38:00,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,5/12/2023,100.8,80.7,90.3,104.3,83.6,93.6,66.4,47.1,0,0,0,,0,0,21.5,8.9,254.7,1009.4,69.1,15,280.2,24.3,9,10,2023-05-12T05:59:51,2023-05-12T18:38:12,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,5/13/2023,105.9,80.1,92.7,107,83.7,95.3,65.2,44.6,0,0,0,,0,0,16.1,6.5,270.9,1009.8,37.6,15,306.6,26.6,10,10,2023-05-13T05:59:36,2023-05-13T18:38:26,0.78,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,remote
Jigawa,5/14/2023,107.5,81.2,93.3,107.5,84.4,95.4,63.5,40.9,0,0,0,,0,0,16.6,7.8,346.1,1009.3,75.8,15,292.5,25.3,10,10,2023-05-14T05:59:22,2023-05-14T18:38:39,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,5/15/2023,105.5,83.4,93.9,109.2,83.4,97.1,64.3,41.8,0,0,0,,0,0,20.6,10.3,243.7,1008.4,59.9,15,276.8,23.8,9,10,2023-05-15T05:59:09,2023-05-15T18:38:53,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,5/16/2023,104.8,82.8,93.1,109.2,86.6,98.4,68.7,47.1,0,0,0,,0,0,23.5,10.3,240.7,1008.6,83.7,15,293.6,25.3,10,10,2023-05-16T05:58:57,2023-05-16T18:39:07,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,5/17/2023,103.2,82.7,92,109,86.7,97,68.8,49.1,0,0,0,rain,0,0,23.3,10.7,238.5,1008.1,48.5,14.6,282.5,24.4,9,30,2023-05-17T05:58:45,2023-05-17T18:39:22,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,5/18/2023,102.8,79.4,91.2,109.5,79.4,95.4,68.5,50,0,0,0,,0,0,20.8,9.6,237.1,1008.5,98.5,15,277.5,24,9,10,2023-05-18T05:58:34,2023-05-18T18:39:37,0.96,Overcast,Cloudy skies throughout the day.,cloudy,remote
Jigawa,5/19/2023,103,82.1,92.5,107.7,86.5,97,68.1,47.4,0,0,0,,0,0,21.3,10.1,235.1,1008.6,58,15,279.7,24.2,10,10,2023-05-19T05:58:24,2023-05-19T18:39:52,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,5/20/2023,102.1,81.8,90.4,106.1,87.1,95.4,69.6,53.3,0.004,100,4.17,rain,0,0,21,9.4,246.8,1008.8,74.1,15,230.3,19.9,8,10,2023-05-20T05:58:15,2023-05-20T18:40:07,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,remote
Jigawa,5/21/2023,102.3,79.8,88.7,108.9,79.8,94.4,71.3,58.5,0.067,100,20.83,rain,0,0,25.3,11.4,234.4,1008.6,73.8,15,271.5,23.5,9,30,2023-05-21T05:58:07,2023-05-21T18:40:23,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
Jigawa,5/22/2023,98.7,77.1,85.9,106.9,77.1,92,73.4,68.1,0.189,100,33.33,rain,0,0,26.8,9.6,251.7,1009.6,73.4,14.9,235.8,20.5,9,10,2023-05-22T05:57:59,2023-05-22T18:40:38,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
Jigawa,5/23/2023,101.9,78.3,89.6,111.9,78.3,96.2,72.3,59.3,0.004,100,4.17,rain,0,0,19.5,8.7,240.3,1008.9,46.9,15,299.2,26,10,10,2023-05-23T05:57:52,2023-05-23T18:40:54,0.12,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,remote
Jigawa,5/24/2023,99.9,79.1,88.6,107.3,79.1,94.6,71.6,58.9,0,0,0,,0,0,19,8.7,229,1008,60.9,15,287.8,24.9,9,30,2023-05-24T05:57:47,2023-05-24T18:41:11,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,5/25/2023,100.8,80.1,88.9,111.3,84.8,96.1,72.5,60.2,0.016,100,8.33,rain,0,0,19.2,8.5,237.5,1007.8,42.5,15,291.3,25.1,10,30,2023-05-25T05:57:42,2023-05-25T18:41:27,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
Jigawa,5/26/2023,101.9,81.6,90.1,112.5,86.7,97.7,72.4,58,0,0,0,,0,0,20.6,8.7,240.1,1007.1,19.9,15,288.1,24.8,9,30,2023-05-26T05:57:37,2023-05-26T18:41:44,0.22,Clear,Clear conditions throughout the day.,clear-day,remote
Jigawa,5/27/2023,100.3,80.7,90.1,107.9,84.3,96.5,70.9,54.9,0,0,0,,0,0,24.4,10.5,237,1007.3,59.2,15,297.1,25.8,10,30,2023-05-27T05:57:34,2023-05-27T18:42:00,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,5/28/2023,100.5,82.8,90.8,106.2,88.2,97,70.7,53.9,0,0,0,,0,0,21.9,10.5,255.9,1007.7,51.6,15,303.2,26.1,10,10,2023-05-28T05:57:31,2023-05-28T18:42:17,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,5/29/2023,99.6,81.9,90.2,104.8,86.3,95.6,69.9,53.1,0,0,0,,0,0,21,10.7,247.6,1008.4,97.9,15,295.2,25.4,10,30,2023-05-29T05:57:29,2023-05-29T18:42:34,0.32,Overcast,Cloudy skies throughout the day.,cloudy,remote
Jigawa,5/30/2023,101.9,79.8,91,112.9,79.8,97.8,71.4,55.3,0,0,0,,0,0,19.7,9.8,233.5,1009.4,58.6,15,297.5,25.8,9,30,2023-05-30T05:57:28,2023-05-30T18:42:51,0.35,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
Jigawa,5/31/2023,101.9,79.1,90.3,111.3,79.1,96.7,71,54.9,0,0,0,,0,0,22.6,10.5,228.7,1009,59.9,15,290.9,25.2,10,30,2023-05-31T05:57:28,2023-05-31T18:43:08,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,6/1/2023,102.3,78.5,89.3,110.2,78.5,93.6,70.3,56.8,0.012,100,4.17,rain,0,0,19.7,9.6,228.9,1008.6,32.9,14.9,274.9,23.6,10,10,2023-06-01T05:57:29,2023-06-01T18:43:25,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,remote
Jigawa,6/2/2023,101.7,80.1,89.7,108.6,84.2,95.6,70.9,56.6,0,0,0,,0,0,19.9,9.2,224.5,1008.6,50.2,15,286.4,24.8,9,10,2023-06-02T05:57:30,2023-06-02T18:43:43,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,6/3/2023,96,79.2,85.8,101.1,79.2,89.7,70.4,62,0.056,100,16.67,rain,0,0,23.3,10.3,230.4,1010.4,70.1,14.9,282.9,24.5,9,30,2023-06-03T05:57:32,2023-06-03T18:44:00,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
Jigawa,6/4/2023,94.9,75.5,84.9,105.6,75.5,88.6,70.9,65.3,0.012,100,8.33,rain,0,0,16.3,8.1,259.3,1010.9,72.9,14.6,248.9,21.7,9,30,2023-06-04T05:57:35,2023-06-04T18:44:17,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
Jigawa,6/5/2023,101.7,78,89.2,108.4,78,94.3,71.7,59.8,0,0,0,,0,0,18.3,8.7,244.6,1009.1,28.7,15,292.2,25.3,10,10,2023-06-05T05:57:38,2023-06-05T18:44:34,0.55,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
Jigawa,6/6/2023,99.8,77.1,88.4,105.8,77.1,92.7,69.9,57,0.004,100,4.17,rain,0,0,19.7,11.6,232.7,1010.2,97.7,15,275.8,23.9,9,10,2023-06-06T05:57:43,2023-06-06T18:44:51,0.58,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,remote
Jigawa,6/7/2023,87.5,76.2,81.6,92.6,76.2,84.9,71.1,70.9,0,0,0,,0,0,17.7,6.9,198.5,1011.4,95,15,206.4,17.9,8,30,2023-06-07T05:57:48,2023-06-07T18:45:08,0.62,Overcast,Cloudy skies throughout the day.,cloudy,remote
Jigawa,6/8/2023,89.1,74.2,81.3,96.1,74.2,84.7,71.3,72.4,0.167,100,37.5,rain,0,0,16.6,8.5,216.8,1012,85.3,14.9,203.3,17.7,8,10,2023-06-08T05:57:53,2023-06-08T18:45:25,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
Jigawa,6/9/2023,97.6,75.6,85,104.2,75.6,88.8,70.7,64.2,0.063,100,4.17,rain,0,0,16.6,7.8,230.3,1011.3,34.1,15,281.3,24.5,9,10,2023-06-09T05:57:59,2023-06-09T18:45:42,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
Jigawa,6/10/2023,90.1,73.5,80.2,96.6,73.5,82.7,70.9,74.5,0.056,100,12.5,rain,0,0,19,8.9,241.5,1011.4,86.9,14.9,251.7,21.8,9,10,2023-06-10T05:58:06,2023-06-10T18:45:58,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,remote
Jigawa,6/11/2023,85.2,75.8,80.4,92,75.8,83.6,73.1,78.8,0.371,100,54.17,rain,0,0,18.1,8.7,241.3,1012.8,87.6,13.1,149.8,12.9,5,10,2023-06-11T05:58:14,2023-06-11T18:46:15,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
Jigawa,6/12/2023,89.5,75.1,82.4,96.1,75.1,85.9,71.6,71.1,0.048,100,20.83,rain,0,0,18.3,7.8,241.7,1013,64.5,15,176.3,15.3,6,10,2023-06-12T05:58:22,2023-06-12T18:46:31,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
Jigawa,6/13/2023,91.5,74.9,80.9,97.1,74.9,82.7,70.6,72.4,0.04,100,16.67,rain,0,0,16.3,8.1,242.4,1012.8,63.8,14.6,275.1,23.7,9,30,2023-06-13T05:58:31,2023-06-13T18:46:47,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
Jigawa,6/14/2023,93.6,72.9,82.1,100.5,72.9,85.6,71.2,71.7,0.012,100,4.17,rain,0,0,16.3,6.3,200.7,1011.6,54.3,15,265.1,22.8,9,10,2023-06-14T05:58:40,2023-06-14T18:47:02,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
Jigawa,6/15/2023,93.5,76.6,84.4,101.3,76.6,88.5,72.1,68.3,0.024,100,8.33,rain,0,0,17.4,5.8,171.5,1012.1,67.3,15,286.9,24.8,9,10,2023-06-15T05:58:50,2023-06-15T18:47:18,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
Jigawa,6/16/2023,97.4,78.3,87.2,108,78.3,93.1,72.4,63.1,0,0,0,rain,0,0,17,8.1,233.9,1011.1,34.9,14.5,287.6,24.8,9,10,2023-06-16T05:59:00,2023-06-16T18:47:33,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,6/17/2023,99.6,81.1,89.2,106.9,86.1,96,72.1,59.2,0,0,0,,0,0,20.6,9.6,257.8,1009.5,58.7,15,269.2,23.3,9,30,2023-06-17T05:59:11,2023-06-17T18:47:48,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,6/18/2023,95.6,80.1,86.9,106.7,84.4,94.8,73.7,66,0.071,100,8.33,rain,0,0,20.4,10.1,232.5,1009.4,82.6,15,261,22.6,9,30,2023-06-18T05:59:22,2023-06-18T18:48:02,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
Jigawa,6/19/2023,98.5,79.1,86.7,108.1,79.1,92.9,72.4,64.5,0.028,100,8.33,rain,0,0,21,8.9,232.1,1009.7,90.3,15,282.4,24.4,9,30,2023-06-19T05:59:34,2023-06-19T18:48:16,0.04,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
Jigawa,6/20/2023,94.9,77.8,85.2,102.6,77.8,89.3,71.5,64.9,0.008,100,4.17,rain,0,0,20.8,10.5,245.3,1010.1,72.4,15,290.2,25.2,10,10,2023-06-20T05:59:47,2023-06-20T18:48:30,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
Jigawa,6/21/2023,94,74.4,83.8,99.3,74.4,86.9,70.1,65.2,0.055,100,4.17,rain,0,0,19.9,9.8,248.6,1010.7,91.7,14.1,279.8,24.2,9,10,2023-06-21T05:59:59,2023-06-21T18:48:43,0.11,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,remote
Jigawa,6/22/2023,91.8,75.5,83.3,97.3,75.5,86.3,70,65.9,0,0,0,,0,0,19.7,8.3,243.9,1010.3,69.7,15,238.4,20.5,8,10,2023-06-22T06:00:12,2023-06-22T18:48:56,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,6/23/2023,91.8,74.2,82,100.2,74.2,85.7,72.3,73.6,0.161,100,12.5,rain,0,0,17.4,8.5,220.7,1011.3,51.6,14.6,264.7,23,9,10,2023-06-23T06:00:26,2023-06-23T18:49:08,0.17,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,remote
Jigawa,6/24/2023,90.2,73.7,80.1,97.5,73.7,82.6,71.4,75.9,0.082,100,8.33,rain,0,0,15.4,5.8,224.3,1012,43.6,14.9,252.7,21.8,9,10,2023-06-24T06:00:39,2023-06-24T18:49:20,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,remote
Jigawa,6/25/2023,89.3,74.7,79.8,95.4,74.7,81.7,71.2,76.3,0.193,100,16.67,rain,0,0,21.5,9.4,239.6,1012.8,57.7,15,275.9,23.9,9,10,2023-06-25T06:00:54,2023-06-25T18:49:31,0.24,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,remote
Jigawa,6/26/2023,91.5,73.5,81.4,98.5,73.5,84.9,71.8,74.2,0.004,100,4.17,rain,0,0,14.8,7.4,250.4,1011.5,47.3,15,205.4,17.6,8,10,2023-06-26T06:01:08,2023-06-26T18:49:42,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,remote
Jigawa,6/27/2023,93.8,77.3,84.6,102.6,77.3,88.7,72,67.5,0.016,100,12.5,rain,0,0,16.3,6.7,243.4,1009.9,51.8,15,279.4,24.2,9,10,2023-06-27T06:01:23,2023-06-27T18:49:52,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
Jigawa,6/28/2023,96,75.8,83.3,102.9,75.8,86.5,71.7,70.4,0.075,100,8.33,rain,0,0,15.7,7.8,217.5,1011.4,60.8,15,257.7,22.3,9,10,2023-06-28T06:01:38,2023-06-28T18:50:02,0.34,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,remote
Jigawa,6/29/2023,91.1,76.2,82.3,99.1,76.2,86,72.2,72.8,0.008,100,8.33,rain,0,0,17.7,6.9,241.3,1013.8,61.7,15,250.4,21.7,9,10,2023-06-29T06:01:53,2023-06-29T18:50:11,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
Jigawa,6/30/2023,98,77.8,86.1,105.5,77.8,90.9,72.6,66.4,0.004,100,4.17,rain,0,0,15.7,7.8,243.3,1012,49.8,15,269,23.2,9,10,2023-06-30T06:02:08,2023-06-30T18:50:19,0.4,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,remote
Jigawa,7/1/2023,98.9,78,87,107.2,78,92.9,72.5,63.8,0,0,0,,0,0,19,9.4,244.5,1010.8,49.1,15,288.2,24.8,9,10,2023-07-01T06:02:24,2023-07-01T18:50:27,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,7/2/2023,96.3,75.6,84.7,104.6,75.6,88.9,71.5,66.5,0.024,100,8.33,rain,0,0,15.7,8.1,225.2,1012.1,60,15,279.1,24.2,9,10,2023-07-02T06:02:39,2023-07-02T18:50:34,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
Jigawa,7/3/2023,96.7,78.7,85.4,106.8,78.7,91.2,73.4,68.8,0.114,100,8.33,rain,0,0,15.9,7.6,235.3,1011.9,35.2,15,278.5,24.1,9,10,2023-07-03T06:02:55,2023-07-03T18:50:41,0.5,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,remote
Jigawa,7/4/2023,92.6,74,81.3,100.9,74,84.2,72.2,75.8,0.366,100,29.17,rain,0,0,19.7,8.3,254.3,1012.3,68.9,14.3,241.7,20.8,9,30,2023-07-04T06:03:11,2023-07-04T18:50:46,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
Jigawa,7/5/2023,90.4,72.1,81.1,97.3,72.1,84.4,71,73,0.036,100,16.67,rain,0,0,18.1,7.6,245,1012.5,68.2,15,293.5,25.4,10,10,2023-07-05T06:03:27,2023-07-05T18:50:51,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
Jigawa,7/6/2023,95.3,75.1,84.7,103.2,75.1,89.2,71.3,65.8,0,0,0,,0,0,13.9,8.1,230.6,1010.4,21.7,15,290.5,25.1,10,10,2023-07-06T06:03:43,2023-07-06T18:50:56,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Jigawa,7/7/2023,91.8,74.7,84.2,102,74.7,90,73.2,70.4,0.3,100,25,rain,0,0,15.9,6.7,237.2,1011.1,58,14.6,219.1,18.9,8,10,2023-07-07T06:03:59,2023-07-07T18:50:59,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
